round,spec_key,structure_name,fractional,observation_map,num_free_params,num_compartments,train_objective,train_mae,train_rmse,val_mae,val_rmse,val_smape,rolling_val_mean_mae,rolling_val_mean_rmse,rolling_val_metrics,complexity_penalty,score,params
1,SIR|fractional=0|obs=I,SIR,False,I,6,3,0.3845279200292714,0.4206126402797029,0.5456318474915106,0.1018073188664761,0.14970256094130155,0.298583461917784,0.07405167026321292,0.1069506805467541,"{'1': {'mae': 0.09801193407010998, 'rmse': 0.14685094981522498, 'smape': 0.29288565984339276}, '2': {'mae': 0.07625132629262457, 'rmse': 0.11843081424877483, 'smape': 0.2529460956507151}, '4': {'mae': 0.04789175042690424, 'rmse': 0.0555702775762625, 'smape': 0.189488956337606}}",0.12,0.1940516702632129,"{'b0': 0.6474288210398415, 'b1': 1.3149048854723258, 'b2': -2.224451629245278, 'gamma': 0.13780387799011348, 'rho': 13.777233059242464, 'S0': 0.9684529497122201, 'I0': 0.03154705028777983, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=0|obs=I,SEIR,False,I,8,4,0.4722040411448786,0.41110303776520274,0.555860569832834,0.10250937828797221,0.1506098625951693,0.2996422916023769,0.07458148148470674,0.1075925225893551,"{'1': {'mae': 0.09878493189114705, 'rmse': 0.1477688647024504, 'smape': 0.2936915992000637}, '2': {'mae': 0.07686065921276218, 'rmse': 0.11914041494536726, 'smape': 0.25348899790213414}, '4': {'mae': 0.04809885335021096, 'rmse': 0.055868288120247696, 'smape': 0.1891103096593884}}",0.16,0.23458148148470676,"{'b0': 0.9557443416261879, 'b1': 2.2460833954546855, 'b2': -2.273633594977378, 'sigma': 0.9849590556061275, 'gamma': 0.13765308778068605, 'rho': 13.811287842203837, 'S0': 0.9630587959831934, 'E0': 0.01914985498530571, 'I0': 0.017791349031500755, 'R0': 0.0, 'fractional': 0.0}"
1,SEIHR|fractional=0|obs=I,SEIHR,False,I,10,5,0.4917268638151461,0.410188454312395,0.5562121108896151,0.10409716901903018,0.15267511598823424,0.30197357248953066,0.07429916531138714,0.10515951667280356,"{'1': {'mae': 0.10032669530442029, 'rmse': 0.149684565936319, 'smape': 0.2960197079992428}, '2': {'mae': 0.07378453115479339, 'rmse': 0.10897773113693429, 'smape': 0.24846671925707314}, '4': {'mae': 0.04878626947494775, 'rmse': 0.056816252945157394, 'smape': 0.18982209355598728}}",0.2,0.27429916531138715,"{'b0': 1.1981972900807216, 'b1': 2.3722597604376, 'b2': -2.3811549270075263, 'sigma': 0.9845603936283918, 'eta': 0.13724121868873926, 'delta': 0.49974796967161284, 'rho': 15.573278674318303, 'S0': 0.8525010358194404, 'E0': 0.01641759214938302, 'I0': 0.015288186964553821, 'H0': 0.1157931850666229, 'R0': 0.0, 'fractional': 0.0}"
2,SEIHR|fractional=0|obs=I+H,SEIHR,False,I+H,10,5,0.5438955757750105,0.43598671548540124,0.595119866073328,0.09965162220300343,0.14699454468436626,0.2955542802735123,0.07543827054063947,0.11081298523093602,"{'1': {'mae': 0.10356095797601297, 'rmse': 0.15924671278027405, 'smape': 0.3009816950013205}, '2': {'mae': 0.07439697712406515, 'rmse': 0.11636149532028807, 'smape': 0.2497664069385144}, '4': {'mae': 0.04835687652184027, 'rmse': 0.05683074759224595, 'smape': 0.19195855852270663}}",0.20500000000000002,0.28043827054063947,"{'b0': 0.933773462468986, 'b1': 2.165883402748416, 'b2': -1.9985333635942735, 'sigma': 0.9845698795857628, 'eta': 0.13868085974900773, 'delta': 0.9622002018822027, 'rho': 12.611945528066418, 'S0': 0.9300415332691472, 'E0': 0.018682412159810105, 'I0': 0.013786325808755016, 'H0': 0.03748972876228765, 'R0': 0.0, 'fractional': 0.0}"
1,SEIAR|fractional=0|obs=I,SEIAR,False,I,11,5,0.511663483358991,0.4128010262213231,0.5553397751707424,0.10349020985920658,0.1518831423527749,0.30109127985538886,0.07531594983688474,0.10851622863112231,"{'1': {'mae': 0.09976000595365346, 'rmse': 0.14896630076795164, 'smape': 0.2951309507383183}, '2': {'mae': 0.07766761123300064, 'rmse': 0.1201362547760835, 'smape': 0.2546407063478894}, '4': {'mae': 0.04852023232400009, 'rmse': 0.056446130349331755, 'smape': 0.1894866290740487}}",0.21000000000000002,0.28531594983688474,"{'b0': 0.9312283179740807, 'b1': 2.6120457489613633, 'b2': -2.411435285682866, 'sigma': 0.9851345626409914, 'p_asym': 0.037131743711310033, 'gamma_i': 0.13740783405172827, 'gamma_a': 0.7977156673038792, 'rho': 15.357611378199902, 'S0': 0.9012333435303347, 'E0': 0.017234768887802742, 'I0': 0.015954415413854856, 'A0': 0.06557747216800766, 'R0': 0.0, 'fractional': 0.0}"
2,SIR|fractional=1|obs=I,SIR,True,I,7,3,0.25047269552990353,0.32236811173176577,0.38987670082610365,0.21220640942808414,0.2671256136930286,0.5278562905579716,0.146827817290344,0.19190209387654142,"{'1': {'mae': 0.18205377475548232, 'rmse': 0.24565845448650386, 'smape': 0.45974289490890363}, '2': {'mae': 0.15132308899898486, 'rmse': 0.2040343477050168, 'smape': 0.41724778106428784}, '4': {'mae': 0.1071065881165648, 'rmse': 0.12601347943810362, 'smape': 0.3462851298542415}}",0.14500000000000002,0.291827817290344,"{'b0': 0.5192830542268835, 'b1': 1.8596801841022668, 'b2': -1.1657705785248724, 'gamma': 0.6185429596161243, 'rho': 32.41215876053711, 'alpha': 0.720747773957166, 'S0': 0.9800704079024889, 'I0': 0.019929592097511117, 'R0': 0.0, 'fractional': 1.0}"
2,SEIRS|fractional=1|obs=I,SEIRS,True,I,10,4,0.36114211401447016,0.2650707929236412,0.36916402255304204,0.09699964081230186,0.11311875946767327,0.3848447232323799,0.12327276697820887,0.1306780543799948,"{'1': {'mae': 0.14104683192956946, 'rmse': 0.14453260545742058, 'smape': 0.7229091771440507}, '2': {'mae': 0.11018097986847335, 'rmse': 0.11910562277437153, 'smape': 0.5043602702818633}, '4': {'mae': 0.11859048913658377, 'rmse': 0.1283959349081923, 'smape': 0.6407327442162254}}",0.20500000000000002,0.3282727669782089,"{'b0': -0.24519208574871978, 'b1': 3.8574699225197624, 'b2': -0.20104170892138606, 'sigma': 0.96424210906158, 'gamma': 0.6500547305321172, 'omega': 0.09028355497106462, 'rho': 34.30027439893692, 'alpha': 0.8703257887597042, 'S0': 0.9773980902810822, 'E0': 0.007293000451270934, 'I0': 0.015308909267646898, 'R0': 0.0, 'fractional': 1.0}"
1,SEIRS|fractional=0|obs=I,SEIRS,False,I,9,4,0.3615612592621387,0.2854178984302081,0.39505371700849495,0.16504542221835178,0.16942730912202858,0.9866155848064345,0.17082488633617654,0.1750257889322444,"{'1': {'mae': 0.16428457737247087, 'rmse': 0.16913197273577923, 'smape': 0.9718617427804039}, '2': {'mae': 0.1705720822717873, 'rmse': 0.1747692784151372, 'smape': 1.0572166184379201}, '4': {'mae': 0.17761799936427153, 'rmse': 0.18117611564581684, 'smape': 1.2290251145568618}}",0.18,0.35082488633617653,"{'b0': -1.4847460689440897, 'b1': 3.9952690609163484, 'b2': 0.2137328400337035, 'sigma': 0.9648469273733233, 'gamma': 0.30862270431426647, 'omega': 0.10517627780003029, 'rho': 19.866155162894415, 'S0': 0.9692898291223888, 'E0': 0.015321932804287902, 'I0': 0.015388238073323096, 'R0': 0.0, 'fractional': 0.0}"
1,SEIR|fractional=1|obs=I,SEIR,True,I,9,4,0.3944320943405668,0.3207433698368592,0.4241270499636906,0.3077301727911447,0.36412654919215504,0.6904678818058981,0.22783232568644632,0.2848978229663873,"{'1': {'mae': 0.22564288157635123, 'rmse': 0.2975636715157733, 'smape': 0.5368907048894582}, '2': {'mae': 0.24341934761557077, 'rmse': 0.311244964584415, 'smape': 0.5731835850855482}, '4': {'mae': 0.21443474786741704, 'rmse': 0.24588483279897366, 'smape': 0.5758779885788188}}",0.185,0.41283232568644634,"{'b0': 1.4724666452834874, 'b1': 3.1256994442706376, 'b2': -1.8787487011079553, 'sigma': 0.9673609338164288, 'gamma': 0.6056591231297989, 'rho': 33.57835509103751, 'alpha': 0.7759905255243978, 'S0': 0.9775637029814551, 'E0': 0.007541339084499783, 'I0': 0.014894957934045053, 'R0': 0.0, 'fractional': 1.0}"
2,SEIAR|fractional=1|obs=I,SEIAR,True,I,12,5,0.4442249567754063,0.3181625140292728,0.4269619510583019,0.29042345556543026,0.34704943525143095,0.6624518296560998,0.1945768477230998,0.25443203487816396,"{'1': {'mae': 0.23141717437145415, 'rmse': 0.30980878904909886, 'smape': 0.5414024575967662}, '2': {'mae': 0.19479002518551802, 'rmse': 0.259094266001728, 'smape': 0.49843885187375037}, '4': {'mae': 0.15752334361232717, 'rmse': 0.194393049583665, 'smape': 0.45310978454698586}}",0.235,0.4295768477230998,"{'b0': 1.192115906023656, 'b1': 3.5633221589296644, 'b2': -2.198914965527939, 'sigma': 0.9736475747821316, 'p_asym': 0.02924482566461143, 'gamma_i': 0.5262438656161738, 'gamma_a': 0.8195372409727686, 'rho': 32.15356474551391, 'alpha': 0.7904280968357079, 'S0': 0.9405395398174335, 'E0': 0.01307630300424145, 'I0': 0.012146254277065956, 'A0': 0.03423790290125899, 'R0': 0.0, 'fractional': 1.0}"
